Name,Full Path,Size,Files,Dir Level (Relative),Extension
03823_0048_0009.tif,bucket\03823_nccic\03823_0048\03823_0048_0009.tif,8296172 Bytes,1,2,.tif
03823_0048_0010.tif,bucket\03823_nccic\03823_0048\03823_0048_0010.tif,8798539 Bytes,1,2,.tif
03823_0048_0011.tif,bucket\03823_nccic\03823_0048\03823_0048_0011.tif,8558973 Bytes,1,2,.tif
03823_0048_0012.tif,bucket\03823_nccic\03823_0048\03823_0048_0012.tif,8940360 Bytes,1,2,.tif
03823_0048_0013.tif,bucket\03823_nccic\03823_0048\03823_0048_0013.tif,8519154 Bytes,1,2,.tif
03823_0048_0014.tif,bucket\03823_nccic\03823_0048\03823_0048_0014.tif,8653106 Bytes,1,2,.tif
03823_0048_0015.tif,bucket\03823_nccic\03823_0048\03823_0048_0015.tif,8529927 Bytes,1,2,.tif
03823_0048_0016.tif,bucket\03823_nccic\03823_0048\03823_0048_0016.tif,8485559 Bytes,1,2,.tif
03823_0048_0017.tif,bucket\03823_nccic\03823_0048\03823_0048_0017.tif,8431225 Bytes,1,2,.tif
03823_0048_0018.tif,bucket\03823_nccic\03823_0048\03823_0048_0018.tif,8772948 Bytes,1,2,.tif
03823_0048_0019.tif,bucket\03823_nccic\03823_0048\03823_0048_0019.tif,8673128 Bytes,1,2,.tif
03823_0048_0020.tif,bucket\03823_nccic\03823_0048\03823_0048_0020.tif,8800692 Bytes,1,2,.tif
03823_0048_0021.tif,bucket\03823_nccic\03823_0048\03823_0048_0021.tif,8692432 Bytes,1,2,.tif
03823_0048_0022.tif,bucket\03823_nccic\03823_0048\03823_0048_0022.tif,8936834 Bytes,1,2,.tif
03823_0048_0023.tif,bucket\03823_nccic\03823_0048\03823_0048_0023.tif,9266692 Bytes,1,2,.tif
03823_0048_0024.tif,bucket\03823_nccic\03823_0048\03823_0048_0024.tif,9076330 Bytes,1,2,.tif
03823_0048_0025.tif,bucket\03823_nccic\03823_0048\03823_0048_0025.tif,10091417 Bytes,1,2,.tif
03823_0048_0026.tif,bucket\03823_nccic\03823_0048\03823_0048_0026.tif,9465647 Bytes,1,2,.tif
03823_0048_0027.tif,bucket\03823_nccic\03823_0048\03823_0048_0027.tif,9323040 Bytes,1,2,.tif
03823_0048_0028.tif,bucket\03823_nccic\03823_0048\03823_0048_0028.tif,8466222 Bytes,1,2,.tif
03823_0048_0029.tif,bucket\03823_nccic\03823_0048\03823_0048_0029.tif,10256936 Bytes,1,2,.tif
03823_0048_0030.tif,bucket\03823_nccic\03823_0048\03823_0048_0030.tif,8456411 Bytes,1,2,.tif
03823_0048_0031.tif,bucket\03823_nccic\03823_0048\03823_0048_0031.tif,10200366 Bytes,1,2,.tif
03823_0048_0032.tif,bucket\03823_nccic\03823_0048\03823_0048_0032.tif,8435061 Bytes,1,2,.tif
03823_0048_0033.tif,bucket\03823_nccic\03823_0048\03823_0048_0033.tif,9908497 Bytes,1,2,.tif
03823_0048_0034.tif,bucket\03823_nccic\03823_0048\03823_0048_0034.tif,8725613 Bytes,1,2,.tif
03823_0048_0035.tif,bucket\03823_nccic\03823_0048\03823_0048_0035.tif,9976670 Bytes,1,2,.tif
03823_0048_0036.tif,bucket\03823_nccic\03823_0048\03823_0048_0036.tif,10107991 Bytes,1,2,.tif
03823_0048_0037.tif,bucket\03823_nccic\03823_0048\03823_0048_0037.tif,8453834 Bytes,1,2,.tif
03823_0048_0038.tif,bucket\03823_nccic\03823_0048\03823_0048_0038.tif,8983860 Bytes,1,2,.tif
03823_0048_0039.tif,bucket\03823_nccic\03823_0048\03823_0048_0039.tif,10235076 Bytes,1,2,.tif
03823_0048_0040.tif,bucket\03823_nccic\03823_0048\03823_0048_0040.tif,8648287 Bytes,1,2,.tif
03823_0048_0041.tif,bucket\03823_nccic\03823_0048\03823_0048_0041.tif,10044489 Bytes,1,2,.tif
03823_0048_0042.tif,bucket\03823_nccic\03823_0048\03823_0048_0042.tif,8520120 Bytes,1,2,.tif
03823_0048_0043.tif,bucket\03823_nccic\03823_0048\03823_0048_0043.tif,10033808 Bytes,1,2,.tif
03823_0048_0044.tif,bucket\03823_nccic\03823_0048\03823_0048_0044.tif,8524523 Bytes,1,2,.tif
03823_0048_0045.tif,bucket\03823_nccic\03823_0048\03823_0048_0045.tif,9276273 Bytes,1,2,.tif
03823_0048_0046.tif,bucket\03823_nccic\03823_0048\03823_0048_0046.tif,8590244 Bytes,1,2,.tif
03823_0048_0047.tif,bucket\03823_nccic\03823_0048\03823_0048_0047.tif,9319253 Bytes,1,2,.tif
03823_0048_0048.tif,bucket\03823_nccic\03823_0048\03823_0048_0048.tif,9357582 Bytes,1,2,.tif
03823_0048_0049.tif,bucket\03823_nccic\03823_0048\03823_0048_0049.tif,9687143 Bytes,1,2,.tif
03823_0048_0050.tif,bucket\03823_nccic\03823_0048\03823_0048_0050.tif,9102268 Bytes,1,2,.tif
03823_0048_0051.tif,bucket\03823_nccic\03823_0048\03823_0048_0051.tif,8456527 Bytes,1,2,.tif
03823_0048_0052.tif,bucket\03823_nccic\03823_0048\03823_0048_0052.tif,8316696 Bytes,1,2,.tif
03823_0048_0053.tif,bucket\03823_nccic\03823_0048\03823_0048_0053.tif,8196463 Bytes,1,2,.tif
03823_0048_0054.tif,bucket\03823_nccic\03823_0048\03823_0048_0054.tif,8660062 Bytes,1,2,.tif
03823_0048_0055.tif,bucket\03823_nccic\03823_0048\03823_0048_0055.tif,9488588 Bytes,1,2,.tif
03823_0048_0056.tif,bucket\03823_nccic\03823_0048\03823_0048_0056.tif,9017820 Bytes,1,2,.tif
03823_0048_0057.tif,bucket\03823_nccic\03823_0048\03823_0048_0057.tif,8900298 Bytes,1,2,.tif
03823_0048_0058.tif,bucket\03823_nccic\03823_0048\03823_0048_0058.tif,8542216 Bytes,1,2,.tif
03823_0048_0059.tif,bucket\03823_nccic\03823_0048\03823_0048_0059.tif,8415003 Bytes,1,2,.tif
03823_0048_0060.tif,bucket\03823_nccic\03823_0048\03823_0048_0060.tif,8787725 Bytes,1,2,.tif
03823_0048_0061.tif,bucket\03823_nccic\03823_0048\03823_0048_0061.tif,7772531 Bytes,1,2,.tif
03823_0048_0062.tif,bucket\03823_nccic\03823_0048\03823_0048_0062.tif,8287997 Bytes,1,2,.tif
03823_0048_0063.tif,bucket\03823_nccic\03823_0048\03823_0048_0063.tif,7719415 Bytes,1,2,.tif
03823_0048_0064.tif,bucket\03823_nccic\03823_0048\03823_0048_0064.tif,5201794 Bytes,1,2,.tif
03823_0048_0065.tif,bucket\03823_nccic\03823_0048\03823_0048_0065.tif,5435568 Bytes,1,2,.tif
03823_0048_0066.tif,bucket\03823_nccic\03823_0048\03823_0048_0066.tif,5012714 Bytes,1,2,.tif
03823_0048_0067.tif,bucket\03823_nccic\03823_0048\03823_0048_0067.tif,5152894 Bytes,1,2,.tif
03823_0048_0068.tif,bucket\03823_nccic\03823_0048\03823_0048_0068.tif,12172972 Bytes,1,2,.tif
03823_0048_0069.tif,bucket\03823_nccic\03823_0048\03823_0048_0069.tif,12661799 Bytes,1,2,.tif
03823_0048_0070.tif,bucket\03823_nccic\03823_0048\03823_0048_0070.tif,10314389 Bytes,1,2,.tif
03823_0048_0071.tif,bucket\03823_nccic\03823_0048\03823_0048_0071.tif,20241075 Bytes,1,2,.tif
03823_0048_0072.tif,bucket\03823_nccic\03823_0048\03823_0048_0072.tif,19504828 Bytes,1,2,.tif
03823_0048_0073.tif,bucket\03823_nccic\03823_0048\03823_0048_0073.tif,20002793 Bytes,1,2,.tif
03823_0048_0074.tif,bucket\03823_nccic\03823_0048\03823_0048_0074.tif,19620972 Bytes,1,2,.tif
03823_0048_0075.tif,bucket\03823_nccic\03823_0048\03823_0048_0075.tif,20021317 Bytes,1,2,.tif
03823_0048_0076.tif,bucket\03823_nccic\03823_0048\03823_0048_0076.tif,19274135 Bytes,1,2,.tif
03823_0048_0077.tif,bucket\03823_nccic\03823_0048\03823_0048_0077.tif,20137950 Bytes,1,2,.tif
03823_0048_0078.tif,bucket\03823_nccic\03823_0048\03823_0048_0078.tif,18116688 Bytes,1,2,.tif
03823_0048_0079.tif,bucket\03823_nccic\03823_0048\03823_0048_0079.tif,19998766 Bytes,1,2,.tif
03823_0048_0080.tif,bucket\03823_nccic\03823_0048\03823_0048_0080.tif,18534456 Bytes,1,2,.tif
03823_0048_0081.tif,bucket\03823_nccic\03823_0048\03823_0048_0081.tif,19475338 Bytes,1,2,.tif
03823_0048_0082.tif,bucket\03823_nccic\03823_0048\03823_0048_0082.tif,18509460 Bytes,1,2,.tif
03823_0048_0083.tif,bucket\03823_nccic\03823_0048\03823_0048_0083.tif,13449369 Bytes,1,2,.tif
03823_0048_0084.tif,bucket\03823_nccic\03823_0048\03823_0048_0084.tif,39549061 Bytes,1,2,.tif
03823_0048_0085.tif,bucket\03823_nccic\03823_0048\03823_0048_0085.tif,19598119 Bytes,1,2,.tif
03823_0048_0086.tif,bucket\03823_nccic\03823_0048\03823_0048_0086.tif,17849249 Bytes,1,2,.tif
03823_0048_0087.tif,bucket\03823_nccic\03823_0048\03823_0048_0087.tif,11270139 Bytes,1,2,.tif
03823_0048_0088.tif,bucket\03823_nccic\03823_0048\03823_0048_0088.tif,10174457 Bytes,1,2,.tif
03823_0048_0089.tif,bucket\03823_nccic\03823_0048\03823_0048_0089.tif,19526828 Bytes,1,2,.tif
03823_0048_0090.tif,bucket\03823_nccic\03823_0048\03823_0048_0090.tif,19266600 Bytes,1,2,.tif
03823_0048_0091.tif,bucket\03823_nccic\03823_0048\03823_0048_0091.tif,21295966 Bytes,1,2,.tif
03823_0048_0092.tif,bucket\03823_nccic\03823_0048\03823_0048_0092.tif,22916224 Bytes,1,2,.tif
03823_0048_0093.tif,bucket\03823_nccic\03823_0048\03823_0048_0093.tif,23750838 Bytes,1,2,.tif
03823_0048_0094.tif,bucket\03823_nccic\03823_0048\03823_0048_0094.tif,19571064 Bytes,1,2,.tif
03823_0048_0095.tif,bucket\03823_nccic\03823_0048\03823_0048_0095.tif,18479052 Bytes,1,2,.tif
03823_0048_0096.tif,bucket\03823_nccic\03823_0048\03823_0048_0096.tif,19315334 Bytes,1,2,.tif
03823_0048_0097.tif,bucket\03823_nccic\03823_0048\03823_0048_0097.tif,4792722 Bytes,1,2,.tif
03823_0048_0098.tif,bucket\03823_nccic\03823_0048\03823_0048_0098.tif,5260806 Bytes,1,2,.tif
03823_0048_0099.tif,bucket\03823_nccic\03823_0048\03823_0048_0099.tif,4996249 Bytes,1,2,.tif
03823_0048_0100.tif,bucket\03823_nccic\03823_0048\03823_0048_0100.tif,5144426 Bytes,1,2,.tif
03823_0048_0101.tif,bucket\03823_nccic\03823_0048\03823_0048_0101.tif,18556412 Bytes,1,2,.tif
03823_0048_0102.tif,bucket\03823_nccic\03823_0048\03823_0048_0102.tif,8939126 Bytes,1,2,.tif
03823_0048_0103.tif,bucket\03823_nccic\03823_0048\03823_0048_0103.tif,44499094 Bytes,1,2,.tif
03823_0048_0104.tif,bucket\03823_nccic\03823_0048\03823_0048_0104.tif,24022017 Bytes,1,2,.tif
03823_0048_0105.tif,bucket\03823_nccic\03823_0048\03823_0048_0105.tif,8435917 Bytes,1,2,.tif
03823_0048_0106.tif,bucket\03823_nccic\03823_0048\03823_0048_0106.tif,8811443 Bytes,1,2,.tif
03823_0048_0107.tif,bucket\03823_nccic\03823_0048\03823_0048_0107.tif,19733127 Bytes,1,2,.tif
03823_0048_0108.tif,bucket\03823_nccic\03823_0048\03823_0048_0108.tif,20250100 Bytes,1,2,.tif
03823_0048_0109.tif,bucket\03823_nccic\03823_0048\03823_0048_0109.tif,21151283 Bytes,1,2,.tif
03823_0048_0110.tif,bucket\03823_nccic\03823_0048\03823_0048_0110.tif,20072436 Bytes,1,2,.tif
03823_0048_0111.tif,bucket\03823_nccic\03823_0048\03823_0048_0111.tif,12156758 Bytes,1,2,.tif
03823_0048_0112.tif,bucket\03823_nccic\03823_0048\03823_0048_0112.tif,9493452 Bytes,1,2,.tif
03823_0048_0113.tif,bucket\03823_nccic\03823_0048\03823_0048_0113.tif,10655887 Bytes,1,2,.tif
03823_0048_0114.tif,bucket\03823_nccic\03823_0048\03823_0048_0114.tif,9705438 Bytes,1,2,.tif
03823_0048_0115.tif,bucket\03823_nccic\03823_0048\03823_0048_0115.tif,10961490 Bytes,1,2,.tif
03823_0048_0116.tif,bucket\03823_nccic\03823_0048\03823_0048_0116.tif,10213447 Bytes,1,2,.tif
03823_0048_0117.tif,bucket\03823_nccic\03823_0048\03823_0048_0117.tif,11165630 Bytes,1,2,.tif
03823_0048_0118.tif,bucket\03823_nccic\03823_0048\03823_0048_0118.tif,10897517 Bytes,1,2,.tif
03823_0048_0119.tif,bucket\03823_nccic\03823_0048\03823_0048_0119.tif,10749824 Bytes,1,2,.tif
03823_0048_0120.tif,bucket\03823_nccic\03823_0048\03823_0048_0120.tif,3069394 Bytes,1,2,.tif
03823_0048_0121.tif,bucket\03823_nccic\03823_0048\03823_0048_0121.tif,5959091 Bytes,1,2,.tif
03823_0048_0122.tif,bucket\03823_nccic\03823_0048\03823_0048_0122.tif,7101111 Bytes,1,2,.tif
03823_0048_0123.tif,bucket\03823_nccic\03823_0048\03823_0048_0123.tif,2789207 Bytes,1,2,.tif
03823_0048_0124.tif,bucket\03823_nccic\03823_0048\03823_0048_0124.tif,18416117 Bytes,1,2,.tif
03823_0048_0125.tif,bucket\03823_nccic\03823_0048\03823_0048_0125.tif,19434157 Bytes,1,2,.tif
03823_0048_0126.tif,bucket\03823_nccic\03823_0048\03823_0048_0126.tif,17780431 Bytes,1,2,.tif
03823_0048_0127.tif,bucket\03823_nccic\03823_0048\03823_0048_0127.tif,19343613 Bytes,1,2,.tif
03823_0048_0128.tif,bucket\03823_nccic\03823_0048\03823_0048_0128.tif,18914099 Bytes,1,2,.tif
03823_0048_0129.tif,bucket\03823_nccic\03823_0048\03823_0048_0129.tif,19342956 Bytes,1,2,.tif
03823_0048_0130.tif,bucket\03823_nccic\03823_0048\03823_0048_0130.tif,20505791 Bytes,1,2,.tif
03823_0048_0131.tif,bucket\03823_nccic\03823_0048\03823_0048_0131.tif,14468782 Bytes,1,2,.tif
03823_0048_0132.tif,bucket\03823_nccic\03823_0048\03823_0048_0132.tif,14669474 Bytes,1,2,.tif
03823_0048_0133.tif,bucket\03823_nccic\03823_0048\03823_0048_0133.tif,13950574 Bytes,1,2,.tif
03823_0048_0134.tif,bucket\03823_nccic\03823_0048\03823_0048_0134.tif,14343722 Bytes,1,2,.tif
03823_0048_0135.tif,bucket\03823_nccic\03823_0048\03823_0048_0135.tif,18632815 Bytes,1,2,.tif
03823_0048_0136.tif,bucket\03823_nccic\03823_0048\03823_0048_0136.tif,19605608 Bytes,1,2,.tif
03823_0048_0137.tif,bucket\03823_nccic\03823_0048\03823_0048_0137.tif,18988432 Bytes,1,2,.tif
03823_0048_0138.tif,bucket\03823_nccic\03823_0048\03823_0048_0138.tif,10725760 Bytes,1,2,.tif
03823_0048_0139.tif,bucket\03823_nccic\03823_0048\03823_0048_0139.tif,11602180 Bytes,1,2,.tif
03823_0048_0140.tif,bucket\03823_nccic\03823_0048\03823_0048_0140.tif,10948714 Bytes,1,2,.tif
03823_0048_0141.tif,bucket\03823_nccic\03823_0048\03823_0048_0141.tif,11297468 Bytes,1,2,.tif
03823_0048_0142.tif,bucket\03823_nccic\03823_0048\03823_0048_0142.tif,19443173 Bytes,1,2,.tif
03823_0048_0143.tif,bucket\03823_nccic\03823_0048\03823_0048_0143.tif,20034252 Bytes,1,2,.tif
03823_0067,bucket\03823_nccic\03823_0067\,2392100004 Bytes,141,1,
03823_0067.pdf,bucket\03823_nccic\03823_0067\03823_0067.pdf,119365216 Bytes,1,2,.pdf
03823_0067.txt,bucket\03823_nccic\03823_0067\03823_0067.txt,533571 Bytes,1,2,.txt
03823_0067_0001.tif,bucket\03823_nccic\03823_0067\03823_0067_0001.tif,9506294 Bytes,1,2,.tif
03823_0067_0002.tif,bucket\03823_nccic\03823_0067\03823_0067_0002.tif,10607389 Bytes,1,2,.tif
03823_0067_0003.tif,bucket\03823_nccic\03823_0067\03823_0067_0003.tif,10848464 Bytes,1,2,.tif
03823_0067_0004.tif,bucket\03823_nccic\03823_0067\03823_0067_0004.tif,11255153 Bytes,1,2,.tif
03823_0067_0005.tif,bucket\03823_nccic\03823_0067\03823_0067_0005.tif,10796796 Bytes,1,2,.tif
03823_0067_0006.tif,bucket\03823_nccic\03823_0067\03823_0067_0006.tif,11026952 Bytes,1,2,.tif
03823_0067_0007.tif,bucket\03823_nccic\03823_0067\03823_0067_0007.tif,10908524 Bytes,1,2,.tif
03823_0067_0008.tif,bucket\03823_nccic\03823_0067\03823_0067_0008.tif,11155258 Bytes,1,2,.tif
03823_0067_0009.tif,bucket\03823_nccic\03823_0067\03823_0067_0009.tif,10704511 Bytes,1,2,.tif
03823_0067_0010.tif,bucket\03823_nccic\03823_0067\03823_0067_0010.tif,10897203 Bytes,1,2,.tif
03823_0067_0011.tif,bucket\03823_nccic\03823_0067\03823_0067_0011.tif,11018248 Bytes,1,2,.tif
03823_0067_0012.tif,bucket\03823_nccic\03823_0067\03823_0067_0012.tif,9832699 Bytes,1,2,.tif
03823_0067_0013.tif,bucket\03823_nccic\03823_0067\03823_0067_0013.tif,7353543 Bytes,1,2,.tif
03823_0067_0014.tif,bucket\03823_nccic\03823_0067\03823_0067_0014.tif,27784915 Bytes,1,2,.tif
03823_0067_0015.tif,bucket\03823_nccic\03823_0067\03823_0067_0015.tif,26174590 Bytes,1,2,.tif
03823_0067_0016.tif,bucket\03823_nccic\03823_0067\03823_0067_0016.tif,25404011 Bytes,1,2,.tif
03823_0067_0017.tif,bucket\03823_nccic\03823_0067\03823_0067_0017.tif,18099452 Bytes,1,2,.tif
03823_0067_0018.tif,bucket\03823_nccic\03823_0067\03823_0067_0018.tif,14986447 Bytes,1,2,.tif
03823_0067_0019.tif,bucket\03823_nccic\03823_0067\03823_0067_0019.tif,15303671 Bytes,1,2,.tif
03823_0067_0020.tif,bucket\03823_nccic\03823_0067\03823_0067_0020.tif,18145375 Bytes,1,2,.tif
03823_0067_0021.tif,bucket\03823_nccic\03823_0067\03823_0067_0021.tif,14928275 Bytes,1,2,.tif
03823_0067_0022.tif,bucket\03823_nccic\03823_0067\03823_0067_0022.tif,18059575 Bytes,1,2,.tif
03823_0067_0023.tif,bucket\03823_nccic\03823_0067\03823_0067_0023.tif,14944184 Bytes,1,2,.tif
03823_0067_0024.tif,bucket\03823_nccic\03823_0067\03823_0067_0024.tif,14830565 Bytes,1,2,.tif
03823_0067_0025.tif,bucket\03823_nccic\03823_0067\03823_0067_0025.tif,15316644 Bytes,1,2,.tif
03823_0067_0026.tif,bucket\03823_nccic\03823_0067\03823_0067_0026.tif,15009325 Bytes,1,2,.tif
03823_0067_0027.tif,bucket\03823_nccic\03823_0067\03823_0067_0027.tif,15073905 Bytes,1,2,.tif
03823_0067_0028.tif,bucket\03823_nccic\03823_0067\03823_0067_0028.tif,15271697 Bytes,1,2,.tif
03823_0067_0029.tif,bucket\03823_nccic\03823_0067\03823_0067_0029.tif,15081809 Bytes,1,2,.tif
03823_0067_0030.tif,bucket\03823_nccic\03823_0067\03823_0067_0030.tif,14830900 Bytes,1,2,.tif
03823_0067_0031.tif,bucket\03823_nccic\03823_0067\03823_0067_0031.tif,14502854 Bytes,1,2,.tif
03823_0067_0032.tif,bucket\03823_nccic\03823_0067\03823_0067_0032.tif,14636580 Bytes,1,2,.tif
03823_0067_0033.tif,bucket\03823_nccic\03823_0067\03823_0067_0033.tif,22229510 Bytes,1,2,.tif
03823_0067_0034.tif,bucket\03823_nccic\03823_0067\03823_0067_0034.tif,20998207 Bytes,1,2,.tif
03823_0067_0035.tif,bucket\03823_nccic\03823_0067\03823_0067_0035.tif,21563049 Bytes,1,2,.tif
03823_0067_0036.tif,bucket\03823_nccic\03823_0067\03823_0067_0036.tif,21140192 Bytes,1,2,.tif
03823_0067_0037.tif,bucket\03823_nccic\03823_0067\03823_0067_0037.tif,25513110 Bytes,1,2,.tif
03823_0067_0038.tif,bucket\03823_nccic\03823_0067\03823_0067_0038.tif,21039944 Bytes,1,2,.tif
03823_0067_0039.tif,bucket\03823_nccic\03823_0067\03823_0067_0039.tif,23198253 Bytes,1,2,.tif
03823_0067_0040.tif,bucket\03823_nccic\03823_0067\03823_0067_0040.tif,20940356 Bytes,1,2,.tif
03823_0067_0041.tif,bucket\03823_nccic\03823_0067\03823_0067_0041.tif,21491128 Bytes,1,2,.tif
03823_0067_0042.tif,bucket\03823_nccic\03823_0067\03823_0067_0042.tif,21130148 Bytes,1,2,.tif
03823_0067_0043.tif,bucket\03823_nccic\03823_0067\03823_0067_0043.tif,21020753 Bytes,1,2,.tif
03823_0067_0044.tif,bucket\03823_nccic\03823_0067\03823_0067_0044.tif,20983121 Bytes,1,2,.tif
03823_0067_0045.tif,bucket\03823_nccic\03823_0067\03823_0067_0045.tif,6578903 Bytes,1,2,.tif
03823_0067_0046.tif,bucket\03823_nccic\03823_0067\03823_0067_0046.tif,11081643 Bytes,1,2,.tif
03823_0067_0047.tif,bucket\03823_nccic\03823_0067\03823_0067_0047.tif,19700723 Bytes,1,2,.tif
03823_0067_0048.tif,bucket\03823_nccic\03823_0067\03823_0067_0048.tif,21812506 Bytes,1,2,.tif
03823_0067_0049.tif,bucket\03823_nccic\03823_0067\03823_0067_0049.tif,27572159 Bytes,1,2,.tif
03823_0067_0050.tif,bucket\03823_nccic\03823_0067\03823_0067_0050.tif,20881603 Bytes,1,2,.tif
03823_0067_0051.tif,bucket\03823_nccic\03823_0067\03823_0067_0051.tif,19811886 Bytes,1,2,.tif
03823_0067_0052.tif,bucket\03823_nccic\03823_0067\03823_0067_0052.tif,18729391 Bytes,1,2,.tif
03823_0067_0053.tif,bucket\03823_nccic\03823_0067\03823_0067_0053.tif,18440053 Bytes,1,2,.tif
03823_0067_0054.tif,bucket\03823_nccic\03823_0067\03823_0067_0054.tif,18671785 Bytes,1,2,.tif
03823_0067_0055.tif,bucket\03823_nccic\03823_0067\03823_0067_0055.tif,17583428 Bytes,1,2,.tif
03823_0067_0056.tif,bucket\03823_nccic\03823_0067\03823_0067_0056.tif,7416798 Bytes,1,2,.tif
03823_0067_0057.tif,bucket\03823_nccic\03823_0067\03823_0067_0057.tif,14359060 Bytes,1,2,.tif
03823_0067_0058.tif,bucket\03823_nccic\03823_0067\03823_0067_0058.tif,11312420 Bytes,1,2,.tif
03823_0067_0059.tif,bucket\03823_nccic\03823_0067\03823_0067_0059.tif,13778833 Bytes,1,2,.tif
03823_0067_0060.tif,bucket\03823_nccic\03823_0067\03823_0067_0060.tif,11402708 Bytes,1,2,.tif
03823_0067_0061.tif,bucket\03823_nccic\03823_0067\03823_0067_0061.tif,14104696 Bytes,1,2,.tif
03823_0067_0062.tif,bucket\03823_nccic\03823_0067\03823_0067_0062.tif,13558236 Bytes,1,2,.tif
03823_0067_0063.tif,bucket\03823_nccic\03823_0067\03823_0067_0063.tif,11525730 Bytes,1,2,.tif
03823_0067_0064.tif,bucket\03823_nccic\03823_0067\03823_0067_0064.tif,21142583 Bytes,1,2,.tif
03823_0067_0065.tif,bucket\03823_nccic\03823_0067\03823_0067_0065.tif,20723328 Bytes,1,2,.tif
03823_0067_0066.tif,bucket\03823_nccic\03823_0067\03823_0067_0066.tif,21005435 Bytes,1,2,.tif
03823_0067_0067.tif,bucket\03823_nccic\03823_0067\03823_0067_0067.tif,21067354 Bytes,1,2,.tif
03823_0067_0068.tif,bucket\03823_nccic\03823_0067\03823_0067_0068.tif,22332712 Bytes,1,2,.tif
03823_0067_0069.tif,bucket\03823_nccic\03823_0067\03823_0067_0069.tif,21596983 Bytes,1,2,.tif
03823_0067_0070.tif,bucket\03823_nccic\03823_0067\03823_0067_0070.tif,21680629 Bytes,1,2,.tif
03823_0067_0071.tif,bucket\03823_nccic\03823_0067\03823_0067_0071.tif,21949822 Bytes,1,2,.tif
03823_0067_0072.tif,bucket\03823_nccic\03823_0067\03823_0067_0072.tif,21471181 Bytes,1,2,.tif
03823_0067_0073.tif,bucket\03823_nccic\03823_0067\03823_0067_0073.tif,20874524 Bytes,1,2,.tif
03823_0067_0074.tif,bucket\03823_nccic\03823_0067\03823_0067_0074.tif,22898867 Bytes,1,2,.tif
03823_0067_0075.tif,bucket\03823_nccic\03823_0067\03823_0067_0075.tif,21304728 Bytes,1,2,.tif
03823_0067_0076.tif,bucket\03823_nccic\03823_0067\03823_0067_0076.tif,22406428 Bytes,1,2,.tif
03823_0067_0077.tif,bucket\03823_nccic\03823_0067\03823_0067_0077.tif,21395455 Bytes,1,2,.tif
03823_0067_0078.tif,bucket\03823_nccic\03823_0067\03823_0067_0078.tif,21528717 Bytes,1,2,.tif
03823_0067_0079.tif,bucket\03823_nccic\03823_0067\03823_0067_0079.tif,22272874 Bytes,1,2,.tif
03823_0067_0080.tif,bucket\03823_nccic\03823_0067\03823_0067_0080.tif,2256107 Bytes,1,2,.tif
03823_0067_0081.tif,bucket\03823_nccic\03823_0067\03823_0067_0081.tif,4597109 Bytes,1,2,.tif
03823_0067_0082.tif,bucket\03823_nccic\03823_0067\03823_0067_0082.tif,6563065 Bytes,1,2,.tif
03823_0067_0083.tif,bucket\03823_nccic\03823_0067\03823_0067_0083.tif,21010160 Bytes,1,2,.tif
03823_0067_0084.tif,bucket\03823_nccic\03823_0067\03823_0067_0084.tif,27945382 Bytes,1,2,.tif
03823_0067_0085.tif,bucket\03823_nccic\03823_0067\03823_0067_0085.tif,4623962 Bytes,1,2,.tif
03823_0067_0086.tif,bucket\03823_nccic\03823_0067\03823_0067_0086.tif,4779269 Bytes,1,2,.tif
03823_0067_0087.tif,bucket\03823_nccic\03823_0067\03823_0067_0087.tif,4861660 Bytes,1,2,.tif
03823_0067_0088.tif,bucket\03823_nccic\03823_0067\03823_0067_0088.tif,4467430 Bytes,1,2,.tif
03823_0067_0089.tif,bucket\03823_nccic\03823_0067\03823_0067_0089.tif,12113549 Bytes,1,2,.tif
03823_0067_0090.tif,bucket\03823_nccic\03823_0067\03823_0067_0090.tif,13920448 Bytes,1,2,.tif
03823_0067_0091.tif,bucket\03823_nccic\03823_0067\03823_0067_0091.tif,14782283 Bytes,1,2,.tif
03823_0067_0092.tif,bucket\03823_nccic\03823_0067\03823_0067_0092.tif,13967064 Bytes,1,2,.tif
03823_0067_0093.tif,bucket\03823_nccic\03823_0067\03823_0067_0093.tif,14335496 Bytes,1,2,.tif
03823_0067_0094.tif,bucket\03823_nccic\03823_0067\03823_0067_0094.tif,14019297 Bytes,1,2,.tif
03823_0067_0095.tif,bucket\03823_nccic\03823_0067\03823_0067_0095.tif,11451916 Bytes,1,2,.tif
03823_0067_0096.tif,bucket\03823_nccic\03823_0067\03823_0067_0096.tif,14019582 Bytes,1,2,.tif
03823_0067_0097.tif,bucket\03823_nccic\03823_0067\03823_0067_0097.tif,11178990 Bytes,1,2,.tif
03823_0067_0098.tif,bucket\03823_nccic\03823_0067\03823_0067_0098.tif,13134812 Bytes,1,2,.tif
03823_0067_0099.tif,bucket\03823_nccic\03823_0067\03823_0067_0099.tif,13492461 Bytes,1,2,.tif
03823_0067_0100.tif,bucket\03823_nccic\03823_0067\03823_0067_0100.tif,13593137 Bytes,1,2,.tif
03823_0067_0101.tif,bucket\03823_nccic\03823_0067\03823_0067_0101.tif,12711496 Bytes,1,2,.tif
03823_0067_0102.tif,bucket\03823_nccic\03823_0067\03823_0067_0102.tif,13783400 Bytes,1,2,.tif
03823_0067_0103.tif,bucket\03823_nccic\03823_0067\03823_0067_0103.tif,13597029 Bytes,1,2,.tif
